STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,median_household_income,population,state,county,tract,county_name,ST,STATE,ST_ABBR,COUNTY,STCNTY,LOCATION,AREA_SQMI,svi_theme1_pctile,svi_theme2_pctile,svi_theme3_pctile,svi_theme4_pctile,svi_overall_pctile,svi_theme1_score,svi_theme2_score,svi_theme3_score,svi_theme4_score,svi_overall_score,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,F_THEME1,F_THEME2,F_THEME3,F_THEME4,F_TOTAL,State Name,State Name Abbreviation,County Name,County FIPS Code,pop_2020,area_sqmi,nri_value,nri_score,nri_rating,eal_total,eal_score,eal_rating,social_vuln_score,social_vuln_rating,resilience_score,resilience_rating,coastal_flood_eal_total,coastal_flood_eal_score,coastal_flood_risk_score,coastal_flood_risk_value,coastal_flood_risk_rating,inland_flood_eal_total,inland_flood_eal_score,inland_flood_risk_score,inland_flood_risk_value,inland_flood_risk_rating,hurricane_eal_total,hurricane_eal_score,hurricane_risk_score,hurricane_risk_value,hurricane_risk_rating,in_floodplain
12,011,060303,12011060303,603.03,Census Tract 603.03,G5020,S,1091219,0,+26.1580017,-080.2229792,38319,6883,12,011,060303,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 603.03; Broward County; Florida,0.421321838338,0.943,0.8325,0.9215,0.9621,0.9742,4.1896,3.045,0.9215,3.692,11.8481,52.1,6.4,66.1,14.9,17.7,9.9,31.1,9.0,19.2,9.2,93.5,58.9,0.0,12.9,18.4,3.5,2.0,2.0,1.0,3.0,8.0,Florida,FL,Broward,011,8194.0,0.42557541,1777513.90598495,58.2010393255087,Relatively Moderate,1162541.19352207,40.9716513610635,Relatively Low,84.64135521,Very High,34.8134107333254,Relatively Low,0.0,0.0,0.0,0.0,No Rating,449244.11507946,37.7093266317495,53.101922871107,686889.777485108,Relatively Moderate,475809.540004296,89.4529789031874,92.2100379586672,727508.04760355,Relatively High,True
12,086,010613,12086010613,106.13,Census Tract 106.13,G5020,S,7870627,5995895,+25.5754955,-080.3111873,57250,5574,12,086,010613,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 106.13; Miami-Dade County; Florida,3.038864825954,0.5323,0.7901,0.8461,0.2266,0.5448,2.5743,2.9573,0.8461,1.5625,7.9402,16.1,0.3,42.9,17.6,11.4,25.5,16.4,10.3,9.0,10.1,84.1,55.6,0.0,0.0,6.5,0.0,0.0,0.0,0.0,1.0,1.0,Florida,FL,Miami-Dade,086,5984.0,5.40794358,2105758.38142325,66.5584531411651,Relatively Moderate,1517940.66806793,55.8693660896728,Relatively Moderate,74.00876621,Relatively High,33.6358251392015,Relatively Low,71403.435,94.2528125663341,94.6869795506047,99054.1889262645,Relatively Moderate,498385.22048671,42.8588204899359,53.456292438134,691383.317737425,Relatively Moderate,732897.185498039,92.4824424097187,94.2513707296499,1016709.29803097,Relatively High,True
12,086,006721,12086006721,67.21,Census Tract 67.21,G5020,S,48789,0,+25.7643373,-080.1904636,114595,2657,12,086,006721,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 67.21; Miami-Dade County; Florida,0.018837530478,0.2872,0.0028,0.7833,0.3862,0.1197,1.7719,0.5034,0.7833,1.9783,5.0369,9.8,6.2,11.7,0.7,19.9,1.0,6.5,1.5,0.7,0.9,75.2,99.7,0.0,4.0,1.9,0.0,0.0,0.0,0.0,1.0,1.0,Florida,FL,Miami-Dade,086,2620.0,0.01902771,356645.351904216,3.15959711272044,Very Low,390130.400632822,4.87117457782371,Very Low,22.22946159,Relatively Low,33.6358251392015,Relatively Low,12365.2,87.8077902780726,86.6628443497966,11303.8899255548,Relatively Low,95974.737316,2.08211005942175,1.39964087379449,87737.1871262981,Very Low,197241.244306224,82.3260517238991,81.9640095599606,180311.949213682,Relatively Moderate,True
12,086,000224,12086000224,2.24,Census Tract 2.24,G5020,S,1172651,11469,+25.9080701,-080.1616045,37079,4506,12,086,000224,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 2.24; Miami-Dade County; Florida,0.452762896402,0.8452,0.2316,0.9215,0.7554,0.7744,3.673,2.0584,0.9215,2.8777,9.5306,45.0,2.2,57.9,11.0,27.1,5.7,23.4,8.0,1.7,19.9,93.5,79.7,0.0,17.7,17.4,0.0,3.0,1.0,1.0,3.0,8.0,Florida,FL,Miami-Dade,086,4610.0,0.4618068,1106342.15491871,33.5295446707812,Relatively Low,785059.553541154,22.3019470606196,Relatively Low,75.88343304,Relatively High,33.6358251392015,Relatively Low,5705.18564,84.4618976862662,85.2158243918421,8040.01090961566,Relatively Low,157211.618491208,5.78598773985955,8.77124136372825,221549.868408426,Very Low,458030.564345506,89.1482317740439,91.3538591311683,645477.810302292,Relatively High,True
12,086,001208,12086001208,12.08,Census Tract 12.08,G5020,S,499207,1865,+25.8868646,-080.1687116,72547,2824,12,086,001208,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 12.08; Miami-Dade County; Florida,0.192744821114,0.9288,0.1941,0.9437,0.814,0.841,4.0991,1.9863,0.9437,3.0566,10.0857,34.3,11.8,53.4,14.8,14.6,14.1,14.0,2.4,7.3,6.9,95.6,73.0,2.7,5.7,6.6,0.0,2.0,0.0,1.0,1.0,4.0,Florida,FL,Miami-Dade,086,2981.0,0.19541808,737955.18868411,16.7505024199398,Very Low,578196.41943861,12.0769429504192,Very Low,63.96967364,Relatively High,33.6358251392015,Relatively Low,14530.3476,88.4260241986839,88.7159745542906,18545.1605100128,Relatively Low,161665.961129381,6.16295182845198,7.57137930624428,206335.132557315,Very Low,296601.355778549,85.5702234350542,87.3344580345846,378553.899866828,Relatively Moderate,True
12,086,001207,12086001207,12.07,Census Tract 12.07,G5020,S,672790,0,+25.8820243,-080.1773589,46630,2168,12,086,001207,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 12.07; Miami-Dade County; Florida,0.25976556458,0.4414,0.2008,0.7969,0.2665,0.3663,2.2801,2.0006,0.7969,1.6703,6.7479,46.4,0.0,60.4,2.3,7.0,6.0,46.0,6.0,1.1,7.4,77.0,0.0,0.0,2.4,3.4,0.6,2.0,1.0,0.0,0.0,3.0,Florida,FL,Miami-Dade,086,1574.0,0.2623881,266088.564016826,1.60179800934679,Very Low,284502.529638054,2.19602132606806,Very Low,24.48853877,Relatively Low,33.6358251392015,Relatively Low,5103.944356,83.994905540225,83.1490430556693,4773.59982084381,Relatively Low,105228.142919527,2.47668929234093,1.6588776711498,98417.4217334236,Very Low,119990.734809627,78.2853818343007,77.9741318712217,112224.528764073,Relatively Low,False
12,086,000228,12086000228,2.28,Census Tract 2.28,G5020,S,637055,0,+25.9115274,-080.1710004,45516,2778,12,086,000228,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 2.28; Miami-Dade County; Florida,0.24596820961,0.8594,0.6704,0.9687,0.6986,0.8535,3.7595,2.7563,0.9687,2.7278,10.2123,43.0,2.7,57.6,15.9,19.0,18.3,17.4,9.9,7.9,13.0,97.3,22.3,0.0,12.4,3.5,0.4,2.0,0.0,1.0,1.0,4.0,Florida,FL,Miami-Dade,086,2860.0,0.24845145,454997.011743864,5.7888290345213,Very Low,421698.39421152,5.88463254808934,Very Low,42.32956228,Relatively Moderate,33.6358251392015,Relatively Low,7166.535046,85.5046699214604,85.032899227346,7732.42695548922,Relatively Low,136507.724209301,4.27108532775912,3.64358507842508,147286.798924906,Very Low,181271.887304107,81.665304539347,82.498242654295,195585.679643753,Relatively Moderate,False
12,086,000223,12086000223,2.23,Census Tract 2.23,G5020,S,732412,0,+25.9037064,-080.1710196,40417,2862,12,086,000223,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 2.23; Miami-Dade County; Florida,0.282785738024,0.9647,0.7714,0.9104,0.8576,0.9509,4.3595,2.9237,0.9104,3.2072,11.4008,46.9,5.5,55.1,22.0,27.9,12.3,20.3,10.6,16.9,13.8,92.4,43.1,0.0,5.6,5.8,7.3,3.0,1.0,1.0,1.0,6.0,Florida,FL,Miami-Dade,086,3541.0,0.28564068,552570.087135458,9.12561093075523,Very Low,452845.010054816,7.00378138431547,Very Low,58.30776521,Relatively Moderate,33.6358251392015,Relatively Low,2749.5479754,81.5591169603057,81.7074835503863,3355.0506919928,Relatively Low,107125.146379406,2.57533410057073,2.82425409962779,130716.139418433,Very Low,223145.429429916,83.3234059647324,84.8783916772107,272286.293646124,Relatively Moderate,False
12,086,000310,12086000310,3.10,Census Tract 3.10,G5020,S,1558740,16934,+25.9090334,-080.1955248,50500,2967,12,086,000310,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 3.10; Miami-Dade County; Florida,0.60183263148,0.8365,0.7957,0.9506,0.9483,0.9343,3.6406,2.9686,0.9506,3.6145,11.1743,28.8,9.6,48.8,12.1,11.0,12.5,21.0,12.0,14.7,9.0,96.1,20.4,5.7,2.5,14.0,1.1,0.0,1.0,1.0,0.0,2.0,Florida,FL,Miami-Dade,086,4046.0,0.61451286,1628015.833476,53.6251531043012,Relatively Low,893897.142913654,27.9763722197431,Relatively Low,99.85902979,Very High,33.6358251392015,Relatively Low,16374.08346,88.9964975589047,90.6871979687116,29821.4032149696,Relatively Moderate,358997.187252493,27.4772764638185,50.6237142211599,653825.901171786,Relatively Moderate,375107.724392045,87.5566206313806,91.7840573597638,683167.318981338,Relatively High,False
12,086,000309,12086000309,3.09,Census Tract 3.09,G5020,S,416706,5766,+25.9024809,-080.1899996,43839,3905,12,086,000309,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 3.09; Miami-Dade County; Florida,0.160891020012,0.9166,0.9718,0.9545,0.999,0.9972,4.0218,3.5231,0.9545,4.3903,12.8897,34.1,2.6,59.7,31.3,35.4,26.5,21.3,9.6,20.5,22.8,96.4,74.2,1.7,20.7,14.5,11.2,3.0,2.0,1.0,4.0,10.0,Florida,FL,Miami-Dade,086,3359.0,0.16476408,998799.367910574,28.618315436481,Relatively Low,586585.626692878,12.4456866383259,Very Low,93.93295031,Very High,33.6358251392015,Relatively Low,9930.7537,86.905646359584,88.3337428672837,16909.4332814753,Relatively Low,241963.278199529,13.9382765342791,27.72763488043,411999.13248095,Relatively Low,220619.775784251,83.2278261833193,87.2782229720231,375656.822422032,Relatively Moderate,False
12,086,000312,12086000312,3.12,Census Tract 3.12,G5020,S,1966156,0,+25.9212479,-080.2028685,40398,3638,12,086,000312,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 3.12; Miami-Dade County; Florida,0.759136763912,0.9671,0.9552,0.9035,0.657,0.9456,4.3803,3.4247,0.9035,2.6297,11.3382,40.1,14.8,60.4,11.5,24.3,18.5,26.2,10.2,28.5,10.0,91.7,39.1,0.0,0.0,12.7,6.0,3.0,1.0,1.0,1.0,6.0,Florida,FL,Miami-Dade,086,3826.0,0.76680084,1127916.46240407,34.4880073252233,Relatively Low,801529.999306097,23.172135190361,Relatively Low,75.71995498,Relatively High,33.6358251392015,Relatively Low,10659.6558,87.1762895351306,87.880525295547,15000.3134889396,Relatively Low,281652.80682029,18.5041219437725,26.0330824206533,396343.041146235,Relatively Low,370335.635754704,87.4319513512765,89.8031772810347,521137.899447588,Relatively Moderate,False
12,086,002708,12086002708,27.08,Census Tract 27.08,G5020,S,154639,1011380,+25.7999440,-080.1863826,70443,2636,12,086,002708,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 27.08; Miami-Dade County; Florida,0.059706427178,0.6026,0.027,0.8069,0.4128,0.3978,2.7921,1.3079,0.8069,2.0328,6.9397,17.8,2.0,47.4,10.0,15.5,9.6,9.5,5.3,2.7,6.3,78.2,90.1,0.0,6.6,1.4,0.0,0.0,0.0,0.0,1.0,1.0,Florida,FL,Miami-Dade,086,3043.0,0.45474741,459378.799526064,5.92439323130344,Very Low,507257.225371856,9.06005589872466,Very Low,21.26517799,Relatively Low,33.6358251392015,Relatively Low,59959.976,93.7645935045638,92.7649002102274,54300.5410604051,Relatively Moderate,137046.988513711,4.30396693050238,2.53766663099188,124111.5511286,Very Low,216299.118423315,83.0712969760773,82.5094896668073,195883.319921186,Relatively Moderate,True
12,086,008209,12086008209,82.09,Census Tract 82.09,G5020,S,4367851,1409695,+25.6031305,-080.3214032,174130,4033,12,086,008209,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 82.09; Miami-Dade County; Florida,1.686436006802,0.0051,0.156,0.6843,0.0243,0.0168,0.3366,1.9065,0.6843,0.556,3.4834,6.3,1.1,12.7,2.5,1.0,17.7,22.9,6.9,2.3,1.4,60.7,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,Florida,FL,Miami-Dade,086,4661.0,2.25324294,1874500.81843862,60.8695135147991,Relatively Moderate,2285839.67769245,76.4896540385654,Relatively Moderate,9.209856068,Very Low,33.6358251392015,Relatively Low,31353.31898,91.5543409042666,90.0674365904934,25711.2616699816,Relatively Moderate,1249744.55344245,84.9296568569885,72.8907281224359,1024851.92252502,Relatively Moderate,831047.271976231,93.2650884459282,91.7728103472515,681499.584893556,Relatively High,True
12,086,010609,12086010609,106.09,Census Tract 106.09,G5020,S,2176004,72619,+25.5703151,-080.3610726,37824,5864,12,086,010609,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 106.09; Miami-Dade County; Florida,0.840159496408,0.8659,0.9389,0.8333,0.9203,0.9513,3.7811,3.3365,0.8333,3.4532,11.4041,45.5,2.4,57.3,18.8,18.2,15.1,23.5,11.0,17.2,26.2,82.2,47.1,0.0,10.0,15.2,0.9,2.0,2.0,0.0,2.0,6.0,Florida,FL,Miami-Dade,086,5636.0,0.87696297,1456919.75824189,47.6698417228545,Relatively Low,1279561.37136363,46.1998261972426,Relatively Low,49.4373038,Relatively Moderate,33.6358251392015,Relatively Low,22899.5610127,90.3974739970282,90.1165806645371,26073.6402654243,Relatively Moderate,553271.211953805,48.2314395095944,48.5795488328398,629959.436414452,Relatively Moderate,517842.337562846,90.0680140183679,90.6902853929425,589619.810455402,Relatively High,True
12,086,007605,12086007605,76.05,Census Tract 76.05,G5020,S,1570468,582,+25.7175416,-080.3042920,77826,3225,12,086,007605,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 76.05; Miami-Dade County; Florida,0.606360835736,0.2316,0.4357,0.7963,0.5968,0.4387,1.5838,2.3963,0.7963,2.4762,7.2526,14.9,0.4,39.4,4.4,5.7,17.6,15.6,8.9,6.0,9.8,76.9,52.5,0.0,1.9,2.9,0.7,0.0,0.0,0.0,0.0,0.0,Florida,FL,Miami-Dade,086,4035.0,0.6127095,1666278.85439867,54.8702032273792,Relatively Low,1053628.9281784,35.8820489935881,Relatively Low,87.64259906,Very High,33.6358251392015,Relatively Low,10263.2496,87.0303544894927,88.1426270237803,16230.9854338017,Relatively Low,420278.828311866,34.5573901402165,51.3942896555005,664656.888054747,Relatively Moderate,485292.456680478,89.5818038259617,92.5474483340363,767473.763428169,Relatively High,True
12,086,007704,12086007704,77.04,Census Tract 77.04,G5020,S,2186511,826,+25.7019462,-080.3133479,67704,5734,12,086,007704,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 77.04; Miami-Dade County; Florida,0.844216270122,0.4742,0.7467,0.8104,0.727,0.6884,2.3867,2.8795,0.8104,2.8048,8.8814,17.4,3.8,47.4,1.4,12.8,16.9,25.7,5.6,8.5,10.4,78.7,74.0,0.0,9.0,4.1,0.1,0.0,0.0,0.0,2.0,2.0,Florida,FL,Miami-Dade,086,6394.0,0.85306143,1468203.07226932,48.0824801113053,Relatively Low,1452791.42068292,53.4713577753247,Relatively Low,33.83166499,Relatively Low,33.6358251392015,Relatively Low,1709.365567,79.9564848227553,79.5260327081115,1727.4990348725,Relatively Low,630509.753210243,55.0625924795077,49.2252625069863,637198.391716753,Relatively Moderate,608693.273467896,91.2773060353784,90.9925488542106,615150.476146905,Relatively High,True
12,086,007807,12086007807,78.07,Census Tract 78.07,G5020,S,3543928,64983,+25.6755601,-080.3102933,158984,5231,12,086,007807,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 78.07; Miami-Dade County; Florida,1.368317688656,0.089,0.3767,0.6935,0.3243,0.2209,1.0123,2.3091,0.6935,1.8161,5.831,8.0,3.4,26.4,1.0,2.9,14.1,31.2,4.0,4.4,3.4,62.1,23.5,0.0,2.1,5.1,0.0,0.0,1.0,0.0,0.0,1.0,Florida,FL,Miami-Dade,086,4438.0,1.40747529,1880009.40846132,61.0288609039991,Relatively Moderate,2292557.0680068,76.6340982220448,Relatively Moderate,9.209856068,Very Low,33.6358251392015,Relatively Low,19070.557857,89.5988112927192,87.9979250279848,15638.7942076125,Relatively Low,1259133.96597484,85.1480846466402,73.2034771027315,1032551.70201891,Relatively Moderate,852217.425233864,93.4299289385103,91.938703781808,698860.150463913,Relatively High,True
12,086,007705,12086007705,77.05,Census Tract 77.05,G5020,S,2122075,0,+25.6979406,-080.3260447,59652,5120,12,086,007705,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 77.05; Miami-Dade County; Florida,0.81933740165,0.4966,0.6661,0.7915,0.611,0.6367,2.4568,2.7496,0.7915,2.514,8.5119,22.4,4.9,40.7,8.2,2.9,21.7,16.0,6.8,8.9,19.3,76.4,62.7,0.8,1.4,6.5,0.0,0.0,1.0,0.0,1.0,2.0,Florida,FL,Miami-Dade,086,5670.0,0.82760925,2181267.10107687,68.3398142532672,Relatively Moderate,1452054.77318746,53.4373018296263,Relatively Low,82.68850323,Very High,33.6358251392015,Relatively Low,12276.7563,87.7706431755466,88.6968629699402,18442.0623240987,Relatively Low,689015.628909771,59.6507504051483,73.3271497033047,1035034.73231215,Relatively Moderate,561750.697392517,90.659500491751,93.1421341206242,843858.191753688,Relatively High,True
12,086,007901,12086007901,79.01,Census Tract 79.01,G5020,S,2293329,95144,+25.7075546,-080.2695563,125306,3977,12,086,007901,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 79.01; Miami-Dade County; Florida,0.885458913558,0.0696,0.2718,0.7969,0.759,0.3651,0.926,2.1338,0.7969,2.8846,6.7413,19.2,1.8,17.2,1.9,2.6,22.3,20.7,9.1,0.8,3.3,77.0,26.7,0.0,0.9,27.4,1.7,0.0,0.0,0.0,1.0,1.0,Florida,FL,Miami-Dade,086,3662.0,0.93150447,1639266.17021128,53.9973600656416,Relatively Low,1253607.65698961,45.0337036428118,Relatively Low,66.95196351,Relatively High,33.6358251392015,Relatively Low,4604.41755094,83.5624071322437,83.9926829934201,6020.91562116673,Relatively Low,534904.828133965,46.4981093078423,54.0556288870655,699462.374973313,Relatively Moderate,583762.23817735,90.9628624066712,92.5137072964994,763350.226169586,Relatively High,True
12,086,007005,12086007005,70.05,Census Tract 70.05,G5020,S,442831,0,+25.7408226,-080.2423726,43512,1804,12,086,007005,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 70.05; Miami-Dade County; Florida,0.170977934762,0.914,0.4809,0.9059,0.703,0.8456,4.0145,2.4595,0.9059,2.7368,10.1167,25.7,9.1,54.1,11.1,27.0,22.5,9.6,5.7,6.8,34.4,92.0,17.2,0.0,4.1,6.7,0.7,2.0,1.0,1.0,0.0,4.0,Florida,FL,Miami-Dade,086,2324.0,0.17270409,374860.78468986,3.55915474534147,Very Low,322087.874892915,3.01923573760481,Very Low,52.21465379,Relatively Moderate,33.6358251392015,Relatively Low,0.0,0.0,0.0,0.0,No Rating,79014.7126,1.52077412687601,1.50547608005423,91960.9816952205,Very Low,167729.825329035,81.0544250668366,82.4799662589625,195211.738286142,Relatively Moderate,False
12,086,004207,12086004207,42.07,Census Tract 42.07,G5020,S,116888,0,+25.7874699,-080.1436977,56393,2141,12,086,004207,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 42.07; Miami-Dade County; Florida,0.045130690576,0.701,0.0152,0.5071,0.6321,0.4511,3.1376,1.1067,0.5071,2.5666,7.318,24.6,3.9,44.6,8.5,16.0,6.9,8.6,4.0,1.9,5.9,41.1,92.1,0.0,2.9,24.5,0.0,0.0,0.0,0.0,2.0,2.0,Florida,FL,Miami-Dade,086,2190.0,0.04558632,430278.619032675,5.10268393326436,Very Low,441798.646417829,6.59980740775536,Very Low,29.09672452,Relatively Low,33.6358251392015,Relatively Low,117997.19,95.6750159201868,95.0965135009692,114920.379169562,Relatively Moderate,85216.7826282196,1.6898795124128,1.31521054071088,82994.7303935386,Very Low,175775.187776482,81.4519815489465,81.568958245466,171191.798956181,Relatively Moderate,True
12,086,004208,12086004208,42.08,Census Tract 42.08,G5020,S,120090,3251,+25.7910173,-080.1430453,51917,1071,12,086,004208,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 42.08; Miami-Dade County; Florida,0.04636698918,0.7517,0.6036,0.6453,0.3868,0.6487,3.316,2.6445,0.6453,1.9799,8.5857,36.3,5.5,50.1,3.7,16.5,30.8,1.1,22.0,0.0,23.4,56.0,93.6,0.0,0.0,34.7,0.0,1.0,1.0,0.0,2.0,4.0,Florida,FL,Miami-Dade,086,1449.0,0.04810299,1016988.78385492,29.4911585982186,Relatively Low,936124.373113341,30.0655283368955,Relatively Low,43.20736836,Relatively Moderate,33.6358251392015,Relatively Low,619957.215,99.1111229038421,99.066262593169,673510.435400867,Relatively High,70840.8673116329,1.29177725062827,1.2212669306601,76960.251825173,Very Low,199294.60339153,82.4147054341954,83.2194573316463,216510.094334934,Relatively Moderate,True
12,086,003709,12086003709,37.09,Census Tract 37.09,G5020,S,75286,0,+25.7821926,-080.1949309,57007,1402,12,086,003709,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 37.09; Miami-Dade County; Florida,0.029068075172,0.6406,0.0087,0.8616,0.1714,0.2531,2.9341,0.8701,0.8616,1.386,6.0518,11.4,0.0,56.9,16.1,32.6,3.4,3.5,3.9,0.0,9.6,86.4,94.8,0.0,0.0,3.1,0.0,2.0,0.0,0.0,1.0,3.0,Florida,FL,Miami-Dade,086,1642.0,0.02936154,162289.380425497,0.745603082301737,Very Low,197902.023512439,0.954740822509806,Very Low,9.209856068,Very Low,33.6358251392015,Relatively Low,0.0,0.0,0.0,0.0,No Rating,38969.7992,0.822040068581628,0.673064345427087,31957.1495795065,Very Low,106440.264808087,77.1813660982671,75.0555321242795,87286.2455948789,Relatively Low,False
12,086,006608,12086006608,66.08,Census Tract 66.08,G5020,S,1112524,0,+25.7590824,-080.2086544,99191,3786,12,086,006608,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 66.08; Miami-Dade County; Florida,0.429547741448,0.2006,0.0667,0.8295,0.8024,0.3943,1.4747,1.6141,0.8295,3.011,6.9293,9.5,4.1,28.2,2.7,6.6,11.5,16.1,5.4,2.0,9.2,81.4,28.9,2.8,0.0,11.8,1.0,0.0,0.0,0.0,0.0,0.0,Florida,FL,Miami-Dade,086,3539.0,0.43388436,624696.829775457,11.9011094859263,Very Low,761779.768770043,21.0853277591188,Relatively Low,9.209856068,Very Low,33.6358251392015,Relatively Low,437.234977,76.0056251326682,75.253228492642,358.554158559305,Very Low,273840.680421422,17.643328557672,9.03642395918804,224562.809273629,Very Low,368865.444958741,87.4000914241388,85.6572472936876,302487.78390569,Relatively Moderate,True
12,086,007608,12086007608,76.08,Census Tract 76.08,G5020,S,1244788,73362,+25.7114924,-080.2978811,118015,2239,12,086,007608,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 76.08; Miami-Dade County; Florida,0.480615136376,0.0996,0.1998,0.628,0.4063,0.2032,1.0664,1.998,0.628,2.0186,5.711,9.1,2.1,17.6,2.7,10.0,14.3,26.4,6.3,1.5,3.4,53.9,15.8,0.0,0.0,6.4,0.9,0.0,0.0,0.0,0.0,0.0,Florida,FL,Miami-Dade,086,2547.0,0.5140785,575887.697619251,10.0174806464272,Very Low,702260.002323996,18.0343847617258,Very Low,9.209856068,Very Low,33.6358251392015,Relatively Low,7763.990737,85.8257270218637,84.2165615529527,6366.85377932899,Relatively Low,302037.019858777,20.8128801935317,11.0794001878872,247685.19264465,Very Low,305546.417042437,85.8347993517198,84.2738647546745,250563.07072035,Relatively Moderate,True
12,086,007402,12086007402,74.02,Census Tract 74.02,G5020,S,1441807,0,+25.7385277,-080.2655100,126518,2740,12,086,007402,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 74.02; Miami-Dade County; Florida,0.556684566314,0.0899,0.914,0.7128,0.1406,0.2777,1.019,3.2419,0.7128,1.2642,6.2379,9.0,2.6,16.8,7.1,2.6,21.1,23.8,12.3,7.7,7.5,64.7,5.2,0.0,2.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,Florida,FL,Miami-Dade,086,2959.0,0.56230473,758399.763218289,17.6518854125789,Very Low,924822.359779456,29.5382483500481,Relatively Low,9.209856068,Very Low,33.6358251392015,Relatively Low,54.6577,71.8743366588835,71.5619624866901,44.8219988408817,Very Low,393032.678288426,31.4618221105292,18.1299275801791,322306.1023547,Relatively Low,427986.26022757,88.6107686553726,86.7580486433291,350969.756499696,Relatively Moderate,True
12,086,000221,12086000221,2.21,Census Tract 2.21,G5020,S,708763,56761,+25.9336322,-080.1673606,72311,2150,12,086,000221,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 2.21; Miami-Dade County; Florida,0.273654811826,0.5562,0.5602,0.8346,0.6554,0.6639,2.652,2.5824,0.8346,2.6258,8.6948,15.8,13.6,27.2,6.6,11.1,13.2,29.6,2.5,4.9,14.5,82.4,23.3,0.0,28.2,0.0,5.0,1.0,1.0,0.0,2.0,4.0,Florida,FL,Miami-Dade,086,2398.0,0.29855436,739341.948739512,16.8182845183309,Very Low,595954.587302852,12.8707987880781,Very Low,60.37552568,Relatively High,33.6358251392015,Relatively Low,291.961934,74.9522394396094,75.2859912086712,362.208312244472,Very Low,215475.373144102,11.0658336660638,12.7810876053893,267318.996581153,Very Low,292778.237745417,85.4843401532047,87.0167299311121,363221.019613051,Relatively Moderate,True
12,086,000222,12086000222,2.22,Census Tract 2.22,G5020,S,1396018,58356,+25.9417087,-080.1696886,53313,4128,12,086,000222,Miami-Dade,12.0,Florida,FL,Miami-Dade County,12086.0,Census Tract 2.22; Miami-Dade County; Florida,0.539005341836,0.8079,0.4168,0.8518,0.317,0.6398,3.5168,2.3711,0.8518,1.7951,8.5348,25.0,4.1,45.4,23.2,14.1,13.8,21.5,8.7,3.1,16.4,85.2,29.2,0.0,1.5,5.2,0.0,0.0,0.0,0.0,0.0,0.0,Florida,FL,Miami-Dade,086,4379.0,0.56720586,918518.052138561,24.9117048981485,Relatively Low,696505.967159537,17.7607628531836,Very Low,67.98377066,Relatively High,33.6358251392015,Relatively Low,714.537174,77.3853746550626,77.8005296639091,942.296727075622,Relatively Low,194271.959872754,8.98020057777673,11.8095441951173,256196.372437667,Very Low,349790.666937242,86.9346594450832,88.8991986503585,461286.847780662,Relatively Moderate,True
